,date,name,pos_percentage,voters_count,url
537,2019-11-29,Bunny Sudoku,,,https://store.steampowered.com/app/1193460/Bunny_Sudoku/?snr=1_7_7_240_150_54
538,2019-11-29,Super Jigsaw Puzzle: Generations - Mexico Puzzles,,,https://store.steampowered.com/app/1082030/Super_Jigsaw_Puzzle_Generations__Mexico_Puzzles/?snr=1_7_7_240_150_54
539,2019-11-29,Dragon Stone - Legendary Archer,,,https://store.steampowered.com/app/1188100/Dragon_Stone__Legendary_Archer/?snr=1_7_7_240_150_54
544,2019-11-30,Stickman go,,,https://store.steampowered.com/app/1185570/Stickman_go/?snr=1_7_7_240_150_54
583,2019-12-01,Timeflow: Character Editor,,,https://store.steampowered.com/app/1184200/Timeflow_Character_Editor/?snr=1_7_7_240_150_54
584,2019-12-01,Insect Simulator,,,https://store.steampowered.com/app/1106970/Insect_Simulator/?snr=1_7_7_240_150_54
585,2019-12-01,Pixel Puzzles Traditional Jigsaws Pack: Winter,,,https://store.steampowered.com/app/1176182/Pixel_Puzzles_Traditional_Jigsaws_Pack_Winter/?snr=1_7_7_240_150_54
685,2019-12-02,Race Race Racer,85.0,20.0,https://store.steampowered.com/app/1190380/Race_Race_Racer/?snr=1_7_7_240_150_54
686,2019-12-02,XO,96.0,55.0,https://store.steampowered.com/app/399720/XO/?snr=1_7_7_240_150_6
687,2019-12-02,XO,96.0,55.0,https://store.steampowered.com/app/399720/XO/?snr=1_7_7_240_150_54
688,2019-12-02,Tactics: Age of Affliction,,,https://store.steampowered.com/app/977780/Tactics_Age_of_Affliction/?snr=1_7_7_240_150_53
689,2019-12-02,GO-4-Soldier-1,,,https://store.steampowered.com/app/1182720/GO4Soldier1/?snr=1_7_7_240_150_54
690,2019-12-02,Star Realms - Stellar Allies,,,https://store.steampowered.com/app/1175130/Star_Realms__Stellar_Allies/?snr=1_7_7_240_150_54
691,2019-12-02,Tactics: Age of Affliction,,,https://store.steampowered.com/app/977780/Tactics_Age_of_Affliction/?snr=1_7_7_240_150_54
692,2019-12-02,LOGistICAL 2: Mall Rats,,,https://store.steampowered.com/app/1201180/LOGistICAL_2_Mall_Rats/?snr=1_7_7_240_150_54
693,2019-12-02,Arzt Simulator,,,https://store.steampowered.com/app/1191270/Arzt_Simulator/?snr=1_7_7_240_150_54
694,2019-12-02,Lost Empire 2977,,,https://store.steampowered.com/app/1166830/Lost_Empire_2977/?snr=1_7_7_240_150_54
695,2019-12-02,Takenoko-Chibis,,,https://store.steampowered.com/app/1028400/TakenokoChibis/?snr=1_7_7_240_150_54
754,2019-12-03,Heroland,80.0,10.0,https://store.steampowered.com/app/1066030/Heroland/?snr=1_7_7_240_150_54
755,2019-12-03,Battle Realms: Zen Edition,93.0,59.0,https://store.steampowered.com/app/1025600/Battle_Realms_Zen_Edition/?snr=1_7_7_240_150_54
756,2019-12-03,Imperator: Rome - The Punic Wars Content Pack,89.0,136.0,https://store.steampowered.com/app/1173860/Imperator_Rome__The_Punic_Wars_Content_Pack/?snr=1_7_7_240_150_54
757,2019-12-03,VR Party Pack,,,https://store.steampowered.com/app/1010840/VR_Party_Pack/?snr=1_7_7_240_150_54
758,2019-12-03,Seek Hearts,,,https://store.steampowered.com/app/1176590/Seek_Hearts/?snr=1_7_7_240_150_54
759,2019-12-03,No Skill Cost - Seek Hearts,,,https://store.steampowered.com/app/1181542/No_Skill_Cost__Seek_Hearts/?snr=1_7_7_240_150_54
760,2019-12-03,Experience x3 - Seek Hearts,,,https://store.steampowered.com/app/1181540/Experience_x3__Seek_Hearts/?snr=1_7_7_240_150_54
761,2019-12-03,Damage x2 - Seek Hearts,,,https://store.steampowered.com/app/1181541/Damage_x2__Seek_Hearts/?snr=1_7_7_240_150_54
762,2019-12-03,Fantasy Grounds - Courts of the Shadow Fey (5E),,,https://store.steampowered.com/app/1199750/Fantasy_Grounds__Courts_of_the_Shadow_Fey_5E/?snr=1_7_7_240_150_54
763,2019-12-03,"Fantasy Grounds - Dungeon Crawl Classics Horror #5: Creep, Skrag, Creep! (DCC)",,,https://store.steampowered.com/app/1192770/Fantasy_Grounds__Dungeon_Crawl_Classics_Horror_5_Creep_Skrag_Creep_DCC/?snr=1_7_7_240_150_54
764,2019-12-03,Fantasy Grounds - Starfinder RPG - Alien Archive 3 (SFRPG),,,https://store.steampowered.com/app/1198680/Fantasy_Grounds__Starfinder_RPG__Alien_Archive_3_SFRPG/?snr=1_7_7_240_150_54
765,2019-12-03,Fantasy Grounds - Starfinder RPG - Attack of the Swarm AP 3: Huskworld (SFRPG),,,https://store.steampowered.com/app/1199720/Fantasy_Grounds__Starfinder_RPG__Attack_of_the_Swarm_AP_3_Huskworld_SFRPG/?snr=1_7_7_240_150_54
766,2019-12-03,Fantasy Grounds - Pathfinder 2 RPG - Pathfinder Society Quest #1: The Sandstone Secret (PFRPG2),,,https://store.steampowered.com/app/1192220/Fantasy_Grounds__Pathfinder_2_RPG__Pathfinder_Society_Quest_1_The_Sandstone_Secret_PFRPG2/?snr=1_7_7_240_150_54
767,2019-12-03,Fantasy Grounds - Vikings Tale: The Great Voyage (5E),,,https://store.steampowered.com/app/1181320/Fantasy_Grounds__Vikings_Tale_The_Great_Voyage_5E/?snr=1_7_7_240_150_54
768,2019-12-03,Fantasy Grounds - Necropolis of the Mailed Fist (5E),,,https://store.steampowered.com/app/1190940/Fantasy_Grounds__Necropolis_of_the_Mailed_Fist_5E/?snr=1_7_7_240_150_54
769,2019-12-03,Fantasy Grounds - Mini-Dungeon Monthly #5 (5E),,,https://store.steampowered.com/app/1190960/Fantasy_Grounds__MiniDungeon_Monthly_5_5E/?snr=1_7_7_240_150_54
774,2019-12-04,Majula Frontier: The Offense,50.0,20.0,https://store.steampowered.com/app/1182070/Majula_Frontier_The_Offense/?snr=1_7_7_240_150_54
775,2019-12-04,Miscreated - Canyonlands,57.0,103.0,https://store.steampowered.com/app/1192820/Miscreated__Canyonlands/?snr=1_7_7_240_150_54
776,2019-12-04,Draconic Echoes: The Ardent War,,,https://store.steampowered.com/app/1181880/Draconic_Echoes_The_Ardent_War/?snr=1_7_7_240_150_50
777,2019-12-04,Draconic Echoes: The Ardent War,,,https://store.steampowered.com/app/1181880/Draconic_Echoes_The_Ardent_War/?snr=1_7_7_240_150_54
778,2019-12-04,Hermes: War of the Gods,,,https://store.steampowered.com/app/1197700/Hermes_War_of_the_Gods/?snr=1_7_7_240_150_54
779,2019-12-04,Gamedev simulator,,,https://store.steampowered.com/app/1195550/Gamedev_simulator/?snr=1_7_7_240_150_54
780,2019-12-05,AstronTycoon2: Ritual,70.0,20.0,https://store.steampowered.com/app/1160500/AstronTycoon2_Ritual/?snr=1_7_7_240_150_54
781,2019-12-05,Seek Girl Ⅲ,81.0,37.0,https://store.steampowered.com/app/1191210/Seek_Girl/?snr=1_7_7_240_150_54
782,2019-12-05,游离大陆 Uniland,89.0,46.0,https://store.steampowered.com/app/935970/_Uniland/?snr=1_7_7_240_150_54
783,2019-12-05,Conan Exiles - Riders of Hyboria Pack,77.0,54.0,https://store.steampowered.com/app/1173900/Conan_Exiles__Riders_of_Hyboria_Pack/?snr=1_7_7_240_150_54
784,2019-12-05,Strategic Command: World War I,91.0,171.0,https://store.steampowered.com/app/1096930/Strategic_Command_World_War_I/?snr=1_7_7_240_150_54
785,2019-12-05,Counter Terrorist Agency,51.0,282.0,https://store.steampowered.com/app/936490/Counter_Terrorist_Agency/?snr=1_7_7_240_150_54
786,2019-12-05,Broken of Darkness,,,https://store.steampowered.com/app/1199610/Broken_of_Darkness/?snr=1_7_7_240_150_49
787,2019-12-05,Easter Egg,,,https://store.steampowered.com/app/1151090/Easter_Egg/?snr=1_7_7_240_150_54
788,2019-12-05,Minion Masters - Crystal Conquest,,,https://store.steampowered.com/app/1189690/Minion_Masters__Crystal_Conquest/?snr=1_7_7_240_150_54
789,2019-12-05,Neighbourhood Loot,,,https://store.steampowered.com/app/1159610/Neighbourhood_Loot/?snr=1_7_7_240_150_54
790,2019-12-06,Tropico 6 - The Llama of Wall Street,53.0,54.0,https://store.steampowered.com/app/1100250/Tropico_6__The_Llama_of_Wall_Street/?snr=1_7_7_240_150_54
791,2019-12-06,Little Dungeon Stories,78.0,55.0,https://store.steampowered.com/app/1069050/Little_Dungeon_Stories/?snr=1_7_7_240_150_54
792,2019-12-06,Combat Force,50.0,68.0,https://store.steampowered.com/app/1172430/Combat_Force/?snr=1_7_7_240_150_54
793,2019-12-06,Z Dawn,75.0,165.0,https://store.steampowered.com/app/872680/Z_Dawn/?snr=1_7_7_240_150_54
794,2019-12-06,Dodge If you Can!,,,https://store.steampowered.com/app/1186280/Dodge_If_you_Can/?snr=1_7_7_240_150_54
795,2019-12-06,Legions At War,,,https://store.steampowered.com/app/799210/Legions_At_War/?snr=1_7_7_240_150_54
796,2019-12-06,Galactic Tanks,,,https://store.steampowered.com/app/818710/Galactic_Tanks/?snr=1_7_7_240_150_54
797,2019-12-08,Broken Metal,90.0,10.0,https://store.steampowered.com/app/799460/Broken_Metal/?snr=1_7_7_240_150_54
798,2019-12-08,Uncharted Ocean,74.0,428.0,https://store.steampowered.com/app/1158690/Uncharted_Ocean/?snr=1_7_7_240_150_54
799,2019-12-08,Meandering Fiend,,,https://store.steampowered.com/app/1193600/Meandering_Fiend/?snr=1_7_7_240_150_53
800,2019-12-09,Stellar Monarch: The Age of Technology,100.0,10.0,https://store.steampowered.com/app/1148180/Stellar_Monarch_The_Age_of_Technology/?snr=1_7_7_240_150_53
801,2019-12-09,Cowboys vs Hipsters,,,https://store.steampowered.com/app/1186960/Cowboys_vs_Hipsters/?snr=1_7_7_240_150_53
802,2019-12-09,Multi-dimension Conflict 冲突次元,,,https://store.steampowered.com/app/1157190/Multidimension_Conflict/?snr=1_7_7_240_150_53
803,2019-12-09,Jigsaw Puzzle Pack - Pixel Puzzles Ultimate: Noel,,,https://store.steampowered.com/app/957920/Jigsaw_Puzzle_Pack__Pixel_Puzzles_Ultimate_Noel/?snr=1_7_7_240_150_53
804,2019-12-09,Gravity Balls,,,https://store.steampowered.com/app/1197960/Gravity_Balls/?snr=1_7_7_240_150_53
586,2019-12-10,A Planet of Mine,77.0,18.0,https://store.steampowered.com/app/1170980/A_Planet_of_Mine/?snr=1_7_7_240_150_53
587,2019-12-10,Do Not Feed the Monkeys: Steamity Game,97.0,67.0,https://store.steampowered.com/app/1205930/Do_Not_Feed_the_Monkeys_Steamity_Game/?snr=1_7_7_240_150_53
588,2019-12-10,Jurassic World Evolution: Return To Jurassic Park,80.0,324.0,https://store.steampowered.com/app/1144410/Jurassic_World_Evolution_Return_To_Jurassic_Park/?snr=1_7_7_240_150_53
589,2019-12-10,Fantasy Grounds - Pathfinder 2 RPG - Pathfinder Society Scenario #1-00: Origin of the Open Road (PFRPG2),,,https://store.steampowered.com/app/1192690/Fantasy_Grounds__Pathfinder_2_RPG__Pathfinder_Society_Scenario_100_Origin_of_the_Open_Road_PFRPG2/?snr=1_7_7_240_150_53
590,2019-12-10,Fantasy Grounds - Pathfinder 2 RPG - Age of Ashes AP 6: Broken Promises (PFRPG2),,,https://store.steampowered.com/app/1196210/Fantasy_Grounds__Pathfinder_2_RPG__Age_of_Ashes_AP_6_Broken_Promises_PFRPG2/?snr=1_7_7_240_150_53
591,2019-12-10,Suspicious Slide,,,https://store.steampowered.com/app/1206470/Suspicious_Slide/?snr=1_7_7_240_150_53
592,2019-12-11,烽火大秦,35.0,17.0,https://store.steampowered.com/app/1157330/_/?snr=1_7_7_240_150_54
593,2019-12-11,Blocks!: Julius Caesar,55.0,38.0,https://store.steampowered.com/app/1162670/Blocks_Julius_Caesar/?snr=1_7_7_240_150_53
594,2019-12-11,SD GUNDAM G GENERATION CROSS RAYS Added Dispatch Mission Set 1,46.0,62.0,https://store.steampowered.com/app/1170791/SD_GUNDAM_G_GENERATION_CROSS_RAYS_Added_Dispatch_Mission_Set_1/?snr=1_7_7_240_150_53
595,2019-12-11,巫师超凡者 Legend of the wizard,61.0,97.0,https://store.steampowered.com/app/1106690/_Legend_of_the_wizard/?snr=1_7_7_240_150_53
596,2019-12-11,Transport Fever 2,88.0,244.0,https://store.steampowered.com/app/1066780/Transport_Fever_2/?snr=1_7_7_240_150_53
597,2019-12-11,Eternal Card Game - Starter Kit,,,https://store.steampowered.com/app/1210990/Eternal_Card_Game__Starter_Kit/?snr=1_7_7_240_150_53
598,2019-12-11,Mouse Mayhem Shooting & Racing,,,https://store.steampowered.com/app/1201200/Mouse_Mayhem_Shooting__Racing/?snr=1_7_7_240_150_53
599,2019-12-11,Golden Rails: Tales of the Wild West,,,https://store.steampowered.com/app/1197710/Golden_Rails_Tales_of_the_Wild_West/?snr=1_7_7_240_150_53
600,2019-12-11,Fantasy Realm TD,,,https://store.steampowered.com/app/1198110/Fantasy_Realm_TD/?snr=1_7_7_240_150_53
601,2019-12-11,Armorgeddon,,,https://store.steampowered.com/app/1200120/Armorgeddon/?snr=1_7_7_240_150_53
602,2019-12-11,ManGuin – Penguin Apocalypse,,,https://store.steampowered.com/app/943310/ManGuin__Penguin_Apocalypse/?snr=1_7_7_240_150_53
603,2019-12-12,Deep Sky Derelicts - Station Life,75.0,12.0,https://store.steampowered.com/app/1189700/Deep_Sky_Derelicts__Station_Life/?snr=1_7_7_240_150_53
604,2019-12-12,Dragon Castle: The Board Game,90.0,21.0,https://store.steampowered.com/app/1074300/Dragon_Castle_The_Board_Game/?snr=1_7_7_240_150_53
605,2019-12-12,Utopia,79.0,39.0,https://store.steampowered.com/app/1135740/Utopia/?snr=1_7_7_240_150_50
606,2019-12-12,Utopia,79.0,39.0,https://store.steampowered.com/app/1135740/Utopia/?snr=1_7_7_240_150_53
607,2019-12-12,Reiner Knizia Yellow & Yangtze,89.0,55.0,https://store.steampowered.com/app/965610/Reiner_Knizia_Yellow__Yangtze/?snr=1_7_7_240_150_53
608,2019-12-12,Cat Lady - The Card Game,100.0,56.0,https://store.steampowered.com/app/869690/Cat_Lady__The_Card_Game/?snr=1_7_7_240_150_53
609,2019-12-12,Total War: WARHAMMER II - Repanse de Lyonesse,83.0,386.0,https://store.steampowered.com/app/1158181/Total_War_WARHAMMER_II__Repanse_de_Lyonesse/?snr=1_7_7_240_150_53
610,2019-12-12,Winter Resort Simulator,80.0,522.0,https://store.steampowered.com/app/1089790/Winter_Resort_Simulator/?snr=1_7_7_240_150_53
611,2019-12-12,Total War: WARHAMMER II - The Shadow & The Blade,75.0,555.0,https://store.steampowered.com/app/1158180/Total_War_WARHAMMER_II__The_Shadow__The_Blade/?snr=1_7_7_240_150_53
612,2019-12-12,Uniseas,,,https://store.steampowered.com/app/1229250/Uniseas/?snr=1_7_7_240_150_47
613,2019-12-12,INVESTMENT HERO,,,https://store.steampowered.com/app/1187110/INVESTMENT_HERO/?snr=1_7_7_240_150_49
614,2019-12-12,Planet Modular TD,,,https://store.steampowered.com/app/1197530/Planet_Modular_TD/?snr=1_7_7_240_150_53
615,2019-12-12,Garbage Classification Simulator 垃圾分类模拟器,,,https://store.steampowered.com/app/1165350/Garbage_Classification_Simulator/?snr=1_7_7_240_150_53
616,2019-12-12,Posibility,,,https://store.steampowered.com/app/1189120/Posibility/?snr=1_7_7_240_150_53
617,2019-12-12,Protect Grass,,,https://store.steampowered.com/app/1198370/Protect_Grass/?snr=1_7_7_240_150_53
618,2019-12-12,The Visitors,,,https://store.steampowered.com/app/1193380/The_Visitors/?snr=1_7_7_240_150_54
619,2019-12-13,Railway Empire - Northern Europe,63.0,19.0,https://store.steampowered.com/app/1161420/Railway_Empire__Northern_Europe/?snr=1_7_7_240_150_53
620,2019-12-13,Opencast Mining,34.0,23.0,https://store.steampowered.com/app/987630/Opencast_Mining/?snr=1_7_7_240_150_53
621,2019-12-13,Knight Swap 2,95.0,24.0,https://store.steampowered.com/app/1201800/Knight_Swap_2/?snr=1_7_7_240_150_53
622,2019-12-13,Wizard Warfare,100.0,36.0,https://store.steampowered.com/app/1056350/Wizard_Warfare/?snr=1_7_7_240_150_53
623,2019-12-13,Rocwood Academy,88.0,69.0,https://store.steampowered.com/app/1011830/Rocwood_Academy/?snr=1_7_7_240_150_53
624,2019-12-13,Geocells Quadcells,,,https://store.steampowered.com/app/1125350/Geocells_Quadcells/?snr=1_7_7_240_150_53
625,2019-12-13,Tales of Beasteria,,,https://store.steampowered.com/app/1203030/Tales_of_Beasteria/?snr=1_7_7_240_150_53
626,2019-12-13,Eternal Elements,,,https://store.steampowered.com/app/1066930/Eternal_Elements/?snr=1_7_7_240_150_53
627,2019-12-13,Photo Quiz - 3 Letter Words,,,https://store.steampowered.com/app/1206160/Photo_Quiz__3_Letter_Words/?snr=1_7_7_240_150_53
628,2019-12-13,Photo Quiz - Animals,,,https://store.steampowered.com/app/1203580/Photo_Quiz__Animals/?snr=1_7_7_240_150_53
629,2019-12-13,Aurora - Hidden Colors,,,https://store.steampowered.com/app/1184530/Aurora__Hidden_Colors/?snr=1_7_7_240_150_53
630,2019-12-13,The Defender: Farm and Castle 2,,,https://store.steampowered.com/app/1141150/The_Defender_Farm_and_Castle_2/?snr=1_7_7_240_150_53
631,2019-12-13,Siberian Dawn Mission Pack 2,,,https://store.steampowered.com/app/1149650/Siberian_Dawn_Mission_Pack_2/?snr=1_7_7_240_150_53
632,2019-12-13,Geocells Quadcells,,,https://store.steampowered.com/app/1125350/Geocells_Quadcells/?snr=1_7_7_240_150_53
633,2019-12-13,Spot The Differences 2020 | 大家来找茬 2020,,,https://store.steampowered.com/app/1191820/Spot_The_Differences_2020___2020/?snr=1_7_7_240_150_53
634,2019-12-14,血战夹皮沟,55.0,102.0,https://store.steampowered.com/app/839500/_/?snr=1_7_7_240_150_53
635,2019-12-14,Encased RPG - Run and Gun Kit,,,https://store.steampowered.com/app/1209480/Encased_RPG__Run_and_Gun_Kit/?snr=1_7_7_240_150_53
636,2019-12-14,Encased RPG - Portrait Pack,,,https://store.steampowered.com/app/1133090/Encased_RPG__Portrait_Pack/?snr=1_7_7_240_150_53
637,2019-12-14,Encased RPG - Soundtrack,,,https://store.steampowered.com/app/1133130/Encased_RPG__Soundtrack/?snr=1_7_7_240_150_53
638,2019-12-15,CONVICTION VISUAL BOOK,,,https://store.steampowered.com/app/1191170/CONVICTION_VISUAL_BOOK/?snr=1_7_7_240_150_52
639,2019-12-16,Blind Justice,61.0,39.0,https://store.steampowered.com/app/1194140/Blind_Justice/?snr=1_7_7_240_150_53
640,2019-12-16,World of Myths - Christmas Spirit 2019,,,https://store.steampowered.com/app/1210130/World_of_Myths__Christmas_Spirit_2019/?snr=1_7_7_240_150_53
641,2019-12-16,The Climate Trail,,,https://store.steampowered.com/app/1162400/The_Climate_Trail/?snr=1_7_7_240_150_53
642,2019-12-16,Tabletop Simulator - Unearth,,,https://store.steampowered.com/app/610702/Tabletop_Simulator__Unearth/?snr=1_7_7_240_150_53
643,2019-12-16,Super Jigsaw Puzzle: Generations - Winter Puzzles,,,https://store.steampowered.com/app/1082031/Super_Jigsaw_Puzzle_Generations__Winter_Puzzles/?snr=1_7_7_240_150_53
644,2019-12-16,Ground War,,,https://store.steampowered.com/app/1168790/Ground_War/?snr=1_7_7_240_150_53
645,2019-12-16,探灵笔记-小白·西厂督主（附赠29999灵币）,,,https://store.steampowered.com/app/1209210/29999/?snr=1_7_7_240_150_53
646,2019-12-17,Cut Smash Wrap,90.0,11.0,https://store.steampowered.com/app/1213860/Cut_Smash_Wrap/?snr=1_7_7_240_150_52
647,2019-12-17,Periodic Deliveries,64.0,14.0,https://store.steampowered.com/app/1176580/Periodic_Deliveries/?snr=1_7_7_240_150_53
648,2019-12-17,Sin Chess,77.0,22.0,https://store.steampowered.com/app/1200200/Sin_Chess/?snr=1_7_7_240_150_53
649,2019-12-17,Planet Zoo: Arctic Pack,68.0,264.0,https://store.steampowered.com/app/1196770/Planet_Zoo_Arctic_Pack/?snr=1_7_7_240_150_53
650,2019-12-17,World of Myths - Egyptian Starter Pre-Order,,,https://store.steampowered.com/app/1210131/World_of_Myths__Egyptian_Starter_PreOrder/?snr=1_7_7_240_150_53
651,2019-12-17,Photo Quiz - US States,,,https://store.steampowered.com/app/1212220/Photo_Quiz__US_States/?snr=1_7_7_240_150_53
652,2019-12-17,Photo Quiz - Capital Cities,,,https://store.steampowered.com/app/1212670/Photo_Quiz__Capital_Cities/?snr=1_7_7_240_150_53
653,2019-12-17,Photo Quiz - What Job,,,https://store.steampowered.com/app/1212490/Photo_Quiz__What_Job/?snr=1_7_7_240_150_53
654,2019-12-17,Slizer Battle Management System: Terran Partition,,,https://store.steampowered.com/app/786460/Slizer_Battle_Management_System_Terran_Partition/?snr=1_7_7_240_150_53
655,2019-12-17,Fantasy Grounds - Legendary Dragons (5E),,,https://store.steampowered.com/app/1198620/Fantasy_Grounds__Legendary_Dragons_5E/?snr=1_7_7_240_150_53
656,2019-12-17,Fantasy Grounds - Odyssey of the Dragon Lords (5E),,,https://store.steampowered.com/app/1209710/Fantasy_Grounds__Odyssey_of_the_Dragon_Lords_5E/?snr=1_7_7_240_150_53
657,2019-12-17,Fantasy Grounds - Crypt of the Science-Wizard (5E),,,https://store.steampowered.com/app/1207510/Fantasy_Grounds__Crypt_of_the_ScienceWizard_5E/?snr=1_7_7_240_150_53
658,2019-12-17,Cumulus,,,https://store.steampowered.com/app/1084560/Cumulus/?snr=1_7_7_240_150_53
659,2019-12-18,Sandbox Anything,84.0,13.0,https://store.steampowered.com/app/1054370/Sandbox_Anything/?snr=1_7_7_240_150_53
660,2019-12-18,TOTALLY BASEBALL,93.0,16.0,https://store.steampowered.com/app/1192380/TOTALLY_BASEBALL/?snr=1_7_7_240_150_53
661,2019-12-18,零界战线,,,https://store.steampowered.com/app/1195870/_/?snr=1_7_7_240_150_53
662,2019-12-18,Pixel Puzzles Traditional Jigsaws Pack: Dogs,,,https://store.steampowered.com/app/1176184/Pixel_Puzzles_Traditional_Jigsaws_Pack_Dogs/?snr=1_7_7_240_150_53
663,2019-12-18,Pixel Puzzles Traditional Jigsaws Pack: Variety Pack 2,,,https://store.steampowered.com/app/1176181/Pixel_Puzzles_Traditional_Jigsaws_Pack_Variety_Pack_2/?snr=1_7_7_240_150_53
